date,const,SP500,UST10Y,fxvol,TED,VIX
2012-06-15,5.149111144166693e-05,0.08990295933367566,-0.010831936301773221,0.0003230443747526187,-0.027549290264992338,0.001554875308258799
2012-06-18,5.14889907813524e-05,0.08989144842872676,-0.010833657200903596,0.0003232326467789993,-0.02757161854518384,0.0015576887424966215
2012-06-19,5.145117169661871e-05,0.08988426311422204,-0.010835372572219601,0.00032340720731736987,-0.027595880383884094,0.0015601529396673279
2012-06-20,5.13760636394572e-05,0.08987209106200857,-0.010836363012778662,0.00032363233931215923,-0.027608719080263196,0.0015620944887539518
2012-06-21,5.14036639913885e-05,0.0898639003342401,-0.010837325652993748,0.00032379821718970327,-0.027583126935640488,0.0015643028377066216
2012-06-22,5.134722139456101e-05,0.08984711234965939,-0.010838612059098102,0.0003240643190344671,-0.02755542134993578,0.0015661025498607101
2012-06-25,5.128452777068199e-05,0.08983229813113389,-0.010839730150122292,0.0003242053423219663,-0.0275476767002713,0.0015689821780003757
2012-06-26,5.123877987245562e-05,0.08981680761549463,-0.010840933583120096,0.00032430520722548394,-0.027521980919774355,0.0015709022034369978
2012-06-27,5.1148716871971106e-05,0.08980271553725694,-0.010841598563173148,0.0003245620743819575,-0.027550930953189556,0.0015737785203031479
2012-06-28,5.1128336305038656e-05,0.0897952769208861,-0.010843309421423745,0.0003247768084503525,-0.027498118046413687,0.0015766728897185292
2012-06-29,5.10794374164488e-05,0.08978292629541956,-0.010844736423114133,0.0003248616049645617,-0.027461582602327145,0.0015788074959665747
2012-07-02,5.108730983824588e-05,0.089768761115919,-0.01084669150652757,0.0003250859950235935,-0.027439116285675053,0.0015817780613297749
2012-07-03,5.106132010917392e-05,0.089756942904046,-0.010848299268272578,0.00032538097164557894,-0.027440546671442974,0.0015844326597864232
2012-07-06,5.108459981716455e-05,0.08974071634109021,-0.010849600293999853,0.00032562716882829037,-0.027401911895983996,0.0015871979833967048
2012-07-09,5.1057379888333e-05,0.08973167829605905,-0.010851780862783393,0.0003257612927163631,-0.027402776416877613,0.0015899201792366254
2012-07-10,5.10132935035768e-05,0.08971758001686081,-0.010853135380685419,0.00032583143122882186,-0.027389603500227497,0.0015928608463041342
2012-07-11,5.0982228957808964e-05,0.08970385829024582,-0.010855212481008347,0.000325935842767287,-0.027386624324714948,0.001595244050193453
2012-07-12,5.093287849049905e-05,0.08969398873417343,-0.010856656998823143,0.00032621195301771235,-0.027381643703567278,0.0015986563720195059
2012-07-13,5.0896266232888066e-05,0.08968238816718739,-0.010858015549481213,0.00032645922686479374,-0.027389120018817617,0.001602210518763679
2012-07-16,5.086927703866718e-05,0.08967027740490446,-0.010861033874806922,0.0003266507171019999,-0.027343784226451992,0.001605007743495394
2012-07-17,5.085011669805015e-05,0.08965787560343014,-0.01086314336662478,0.0003268802634042714,-0.027312325009024675,0.0016080214677363465
2012-07-18,5.078815928166159e-05,0.08964579506660587,-0.010865248119351455,0.00032714635031384613,-0.02728380876801762,0.00161109905229836
2012-07-19,5.073572107235369e-05,0.08963591297848701,-0.010866574933483343,0.00032731679504781114,-0.027258227500215587,0.0016136267424422203
2012-07-20,5.069326509525622e-05,0.08961999816647478,-0.010868710027492479,0.00032744815732867357,-0.02725974087071613,0.0016165383793514297
2012-07-23,5.0696962101656336e-05,0.0896080489699662,-0.010870841171558728,0.0003275670080126,-0.02719208010960574,0.0016192895818239168
2012-07-24,5.0656202161644275e-05,0.08959068542748762,-0.01087285138883461,0.000327650870775437,-0.027168709125288196,0.001621603195266465
2012-07-25,5.0628567155540336e-05,0.08957727712272376,-0.010874737386894625,0.00032789874735827506,-0.0271901809817556,0.0016243346640831022
2012-07-26,5.061540155140698e-05,0.08956299713807139,-0.010875974752447599,0.0003279585265332802,-0.027209691052992577,0.0016275657579571813
2012-07-27,5.057038826190621e-05,0.08955066852525921,-0.010877838465112631,0.00032806978492587945,-0.02719352879685031,0.0016303761116748185
2012-07-30,5.0551683458806e-05,0.08953764102659853,-0.010879375871378114,0.00032816311284816204,-0.027237572240246394,0.0016339042639748195
2012-07-31,5.052897101348856e-05,0.08952594124816272,-0.010881315892187549,0.00032831655415581953,-0.027266209723973187,0.0016370237745714005
2012-08-01,5.053298337123686e-05,0.08951412394873644,-0.010883217947192412,0.000328346277835022,-0.027242139090621766,0.0016395522880969975
2012-08-02,5.052847897295479e-05,0.08949823434446205,-0.010884379029852278,0.0003284138635573009,-0.027242281616220214,0.0016423943942927037
2012-08-03,5.051580243385546e-05,0.08947998247460857,-0.010885832956647017,0.00032879190041292997,-0.027259470598639368,0.001645118175737001
2012-08-06,5.0493207535184126e-05,0.08946564738701608,-0.010888267868398924,0.00032907233698151563,-0.027258565285768824,0.0016484435128296816
